F,2,Fx,-21.998
F,583,Fx,-163.129
F,1453,Fx,-283.193
F,2317,Fx,592.07
F,3456,Fx,2212.95
F,4769,Fx,2510.209
F,6051,Fx,2523.745
F,7273,Fx,2614.707
F,8397,Fx,2708.538
F,9479,Fx,2785.913
F,10486,Fx,2874.447
F,11403,Fx,2873.106
F,12270,Fx,2838.728
F,13077,Fx,2808.856
F,13827,Fx,2275.25
F,14390,Fx,1697.672
F,14786,Fx,1350.365
F,15110,Fx,344.006


F,2,Fy,34.608
F,583,Fy,172.13
F,1453,Fy,204.153
F,2317,Fy,1477.914
F,3456,Fy,3782.09
F,4769,Fy,4811.394
F,6051,Fy,5606.205
F,7273,Fy,6653.961
F,8397,Fy,7833.51
F,9479,Fy,9261.314
F,10486,Fy,10889.071
F,11403,Fy,11969.986
F,12270,Fy,12873.842
F,13077,Fy,13902.677
F,13827,Fy,12268.662
F,14390,Fy,9935.006
F,14786,Fy,8404.209
F,15110,Fy,2487.585


F,2,Fz,3.028
F,583,Fz,15.059
F,1453,Fz,17.861
F,2317,Fz,129.301
F,3456,Fz,330.89
F,4769,Fz,420.942
F,6051,Fz,490.479
F,7273,Fz,582.146
F,8397,Fz,685.343
F,9479,Fz,810.26
F,10486,Fz,952.67
F,11403,Fz,1047.238
F,12270,Fz,1126.315
F,13077,Fz,1216.327
F,13827,Fz,1073.369
F,14390,Fz,869.2
F,14786,Fz,735.273
F,15110,Fz,217.635


F,134,Fx,0.0
F,783,Fx,0.0
F,1654,Fx,0.0
F,2575,Fx,0.0
F,3775,Fx,0.0
F,5088,Fx,0.0
F,6348,Fx,0.0
F,7552,Fx,0.0
F,8665,Fx,0.0
F,9735,Fx,0.0
F,10720,Fx,0.0
F,11623,Fx,0.0
F,12479,Fx,0.0
F,13264,Fx,0.0
F,13971,Fx,0.0
F,14490,Fx,0.0
F,14869,Fx,0.0
F,15148,Fx,0.0


F,134,Fy,29.516
F,783,Fy,134.373
F,1654,Fy,138.607
F,2575,Fy,709.727
F,3775,Fy,2023.432
F,5088,Fy,2730.972
F,6348,Fy,3409.823
F,7552,Fy,4383.766
F,8665,Fy,5374.404
F,9735,Fy,6266.001
F,10720,Fy,7211.475
F,11623,Fy,7696.954
F,12479,Fy,8031.305
F,13264,Fy,8644.915
F,13971,Fy,7602.11
F,14490,Fy,6149.236
F,14869,Fy,5295.711
F,15148,Fy,1546.632


F,134,Fz,2.582
F,783,Fz,11.756
F,1654,Fz,12.127
F,2575,Fz,62.093
F,3775,Fz,177.027
F,5088,Fz,238.929
F,6348,Fz,298.321
F,7552,Fz,383.53
F,8665,Fz,470.199
F,9735,Fz,548.204
F,10720,Fz,630.922
F,11623,Fz,673.396
F,12479,Fz,702.648
F,13264,Fz,756.332
F,13971,Fz,665.098
F,14490,Fz,537.988
F,14869,Fz,463.315
F,15148,Fz,135.313
