F,2,Fx,-21.949
F,583,Fx,-162.632
F,1453,Fx,-282.011
F,2317,Fx,578.264
F,3456,Fx,2133.42
F,4769,Fx,2361.064
F,6051,Fx,2327.58
F,7273,Fx,2375.226
F,8397,Fx,2427.777
F,9479,Fx,2467.825
F,10486,Fx,2519.956
F,11403,Fx,2489.67
F,12270,Fx,2434.917
F,13077,Fx,2391.032
F,13827,Fx,1924.394
F,14390,Fx,1428.108
F,14786,Fx,1133.025
F,15110,Fx,286.6


F,2,Fy,34.451
F,583,Fy,171.059
F,1453,Fy,202.17
F,2317,Fy,1450.23
F,3456,Fy,3672.56
F,4769,Fy,4599.932
F,6051,Fy,5281.549
F,7273,Fy,6200.997
F,8397,Fy,7244.957
F,9479,Fy,8539.013
F,10486,Fy,10027.245
F,11403,Fy,11011.888
F,12270,Fy,11845.669
F,13077,Fy,12796.746
F,13827,Fy,11305.867
F,14390,Fy,9168.188
F,14786,Fy,7766.052
F,15110,Fy,2300.404


F,2,Fz,3.014
F,583,Fz,14.966
F,1453,Fz,17.688
F,2317,Fz,126.879
F,3456,Fz,321.307
F,4769,Fz,402.442
F,6051,Fz,462.076
F,7273,Fz,542.517
F,8397,Fz,633.852
F,9479,Fz,747.067
F,10486,Fz,877.27
F,11403,Fz,963.415
F,12270,Fz,1036.362
F,13077,Fz,1119.57
F,13827,Fz,989.135
F,14390,Fz,802.113
F,14786,Fz,679.441
F,15110,Fz,201.259


F,134,Fx,0.0
F,783,Fx,0.0
F,1654,Fx,0.0
F,2575,Fx,0.0
F,3775,Fx,0.0
F,5088,Fx,0.0
F,6348,Fx,0.0
F,7552,Fx,0.0
F,8665,Fx,0.0
F,9735,Fx,0.0
F,10720,Fx,0.0
F,11623,Fx,0.0
F,12479,Fx,0.0
F,13264,Fx,0.0
F,13971,Fx,0.0
F,14490,Fx,0.0
F,14869,Fx,0.0
F,15148,Fx,0.0


F,134,Fy,29.371
F,783,Fy,133.417
F,1654,Fy,136.897
F,2575,Fy,696.924
F,3775,Fy,1981.48
F,5088,Fy,2647.016
F,6348,Fy,3271.659
F,7552,Fy,4196.049
F,8665,Fy,5135.564
F,9735,Fy,5988.405
F,10720,Fy,6898.142
F,11623,Fy,7322.57
F,12479,Fy,7600.137
F,13264,Fy,8184.544
F,13971,Fy,7203.774
F,14490,Fy,5833.302
F,14869,Fy,5031.917
F,15148,Fy,1470.194


F,134,Fz,2.57
F,783,Fz,11.672
F,1654,Fz,11.977
F,2575,Fz,60.973
F,3775,Fz,173.357
F,5088,Fz,231.584
F,6348,Fz,286.233
F,7552,Fz,367.107
F,8665,Fz,449.304
F,9735,Fz,523.918
F,10720,Fz,603.509
F,11623,Fz,640.642
F,12479,Fz,664.926
F,13264,Fz,716.055
F,13971,Fz,630.249
F,14490,Fz,510.348
F,14869,Fz,440.236
F,15148,Fz,128.625
