F,2,Fx,-24.446
F,583,Fx,-174.654
F,1453,Fx,-295.532
F,2317,Fx,466.385
F,3456,Fx,1849.176
F,4769,Fx,2009.778
F,6051,Fx,1926.148
F,7273,Fx,1904.189
F,8397,Fx,1877.78
F,9479,Fx,1819.978
F,10486,Fx,1759.091
F,11403,Fx,1655.338
F,12270,Fx,1538.907
F,13077,Fx,1423.874
F,13827,Fx,1071.366
F,14390,Fx,739.125
F,14786,Fx,558.959
F,15110,Fx,148.679


F,2,Fy,34.332
F,583,Fy,170.416
F,1453,Fy,201.311
F,2317,Fy,1442.996
F,3456,Fy,3660.098
F,4769,Fy,4592.17
F,6051,Fy,5276.801
F,7273,Fy,6197.999
F,8397,Fy,7246.934
F,9479,Fy,8550.857
F,10486,Fy,10052.129
F,11403,Fy,11050.828
F,12270,Fy,11901.393
F,13077,Fy,12873.876
F,13827,Fy,11393.65
F,14390,Fy,9259.274
F,14786,Fy,7892.176
F,15110,Fy,2526.623


F,2,Fz,-1.502
F,583,Fz,-7.455
F,1453,Fz,-8.806
F,2317,Fz,-63.123
F,3456,Fz,-160.109
F,4769,Fz,-200.881
F,6051,Fz,-230.83
F,7273,Fz,-271.127
F,8397,Fz,-317.012
F,9479,Fz,-374.052
F,10486,Fz,-439.724
F,11403,Fz,-483.411
F,12270,Fz,-520.618
F,13077,Fz,-563.159
F,13827,Fz,-498.408
F,14390,Fz,-405.041
F,14786,Fz,-345.238
F,15110,Fz,-110.525


F,134,Fx,-2.218
F,783,Fx,-10.076
F,1654,Fx,-10.338
F,2575,Fx,-52.535
F,3775,Fx,-149.413
F,5088,Fx,-199.782
F,6348,Fx,-247.054
F,7552,Fx,-316.777
F,8665,Fx,-387.738
F,9735,Fx,-452.292
F,10720,Fx,-521.22
F,11623,Fx,-553.965
F,12479,Fx,-575.805
F,13264,Fx,-620.592
F,13971,Fx,-546.827
F,14490,Fx,-443.403
F,14869,Fx,-383.88
F,15148,Fx,-117.438


F,134,Fy,29.276
F,783,Fy,132.98
F,1654,Fy,136.439
F,2575,Fy,693.377
F,3775,Fy,1971.997
F,5088,Fy,2636.777
F,6348,Fy,3260.691
F,7552,Fy,4180.918
F,8665,Fy,5117.484
F,9735,Fy,5969.475
F,10720,Fy,6879.208
F,11623,Fy,7311.393
F,12479,Fy,7599.635
F,13264,Fy,8190.752
F,13971,Fy,7217.183
F,14490,Fy,5852.154
F,14869,Fy,5066.552
F,15148,Fy,1549.974


F,134,Fz,-1.281
F,783,Fz,-5.817
F,1654,Fz,-5.968
F,2575,Fz,-30.331
F,3775,Fz,-86.264
F,5088,Fz,-115.344
F,6348,Fz,-142.637
F,7552,Fz,-182.891
F,8665,Fz,-223.861
F,9735,Fz,-261.131
F,10720,Fz,-300.926
F,11623,Fz,-319.832
F,12479,Fz,-332.441
F,13264,Fz,-358.299
F,13971,Fz,-315.711
F,14490,Fz,-255.999
F,14869,Fz,-221.633
F,15148,Fz,-67.803
