F,2,Fx,-19.37
F,583,Fx,-149.954
F,1453,Fx,-267.254
F,2317,Fx,689.219
F,3456,Fx,2414.789
F,4769,Fx,2712.003
F,6051,Fx,2729.929
F,7273,Fx,2847.446
F,8397,Fx,2979.394
F,9479,Fx,3117.911
F,10486,Fx,3283.316
F,11403,Fx,3327.602
F,12270,Fx,3336.294
F,13077,Fx,3364.412
F,13827,Fx,2783.355
F,14390,Fx,2122.923
F,14786,Fx,1715.44
F,15110,Fx,346.43


F,2,Fy,34.491
F,583,Fy,171.275
F,1453,Fy,202.459
F,2317,Fy,1452.604
F,3456,Fy,3678.167
F,4769,Fy,4606.178
F,6051,Fy,5288.278
F,7273,Fy,6209.151
F,8397,Fy,7255.053
F,9479,Fy,8552.246
F,10486,Fy,10044.372
F,11403,Fy,11030.555
F,12270,Fy,11868.051
F,13077,Fy,12821.89
F,13827,Fy,11327.086
F,14390,Fy,9182.643
F,14786,Fy,7762.228
F,15110,Fy,1598.232


F,2,Fz,1.509
F,583,Fz,7.492
F,1453,Fz,8.856
F,2317,Fz,63.543
F,3456,Fz,160.899
F,4769,Fz,201.494
F,6051,Fz,231.332
F,7273,Fz,271.615
F,8397,Fz,317.367
F,9479,Fz,374.112
F,10486,Fz,439.384
F,11403,Fz,482.524
F,12270,Fz,519.16
F,13077,Fz,560.885
F,13827,Fz,495.496
F,14390,Fz,401.689
F,14786,Fz,339.553
F,15110,Fz,69.914


F,134,Fx,2.228
F,783,Fx,10.12
F,1654,Fx,10.384
F,2575,Fx,52.893
F,3775,Fx,150.392
F,5088,Fx,200.899
F,6348,Fx,248.31
F,7552,Fx,318.511
F,8665,Fx,389.869
F,9735,Fx,454.669
F,10720,Fx,523.8
F,11623,Fx,555.996
F,12479,Fx,577.107
F,13264,Fx,621.518
F,13971,Fx,547.011
F,14490,Fx,442.864
F,14869,Fx,381.55
F,15148,Fx,83.746


F,134,Fy,29.403
F,783,Fy,133.564
F,1654,Fy,137.051
F,2575,Fy,698.096
F,3775,Fy,1984.914
F,5088,Fy,2651.524
F,6348,Fy,3277.265
F,7552,Fy,4203.803
F,8665,Fy,5145.605
F,9735,Fy,6000.846
F,10720,Fy,6913.267
F,11623,Fy,7338.192
F,12479,Fy,7616.827
F,13264,Fy,8202.971
F,13971,Fy,7219.61
F,14490,Fy,5845.045
F,14869,Fy,5035.811
F,15148,Fy,1105.309


F,134,Fz,1.286
F,783,Fz,5.843
F,1654,Fz,5.995
F,2575,Fz,30.538
F,3775,Fz,86.829
F,5088,Fz,115.989
F,6348,Fz,143.362
F,7552,Fz,183.893
F,8665,Fz,225.091
F,9735,Fz,262.503
F,10720,Fz,302.416
F,11623,Fz,321.004
F,12479,Fz,333.193
F,13264,Fz,358.833
F,13971,Fz,315.817
F,14490,Fz,255.688
F,14869,Fz,220.288
F,15148,Fz,48.351
