F,2,Fx,-24.596
F,583,Fx,-175.908
F,1453,Fx,-297.934
F,2317,Fx,469.168
F,3456,Fx,1857.749
F,4769,Fx,2014.643
F,6051,Fx,1929.368
F,7273,Fx,1907.321
F,8397,Fx,1880.821
F,9479,Fx,1822.735
F,10486,Fx,1761.832
F,11403,Fx,1656.791
F,12270,Fx,1538.682
F,13077,Fx,1422.024
F,13827,Fx,1067.129
F,14390,Fx,731.392
F,14786,Fx,539.043
F,15110,Fx,104.186


F,2,Fy,34.491
F,583,Fy,171.275
F,1453,Fy,202.459
F,2317,Fy,1452.489
F,3456,Fy,3679.592
F,4769,Fy,4610.161
F,6051,Fy,5293.786
F,7273,Fy,6216.533
F,8397,Fy,7265.942
F,9479,Fy,8568.461
F,10486,Fy,10067.089
F,11403,Fy,11059.153
F,12270,Fy,11900.906
F,13077,Fy,12856.801
F,13827,Fy,11355.166
F,14390,Fy,9205.189
F,14786,Fy,7781.977
F,15110,Fy,1602.47


F,2,Fz,1.509
F,583,Fz,7.492
F,1453,Fz,8.856
F,2317,Fz,63.538
F,3456,Fz,160.961
F,4769,Fz,201.668
F,6051,Fz,231.573
F,7273,Fz,271.938
F,8397,Fz,317.844
F,9479,Fz,374.822
F,10486,Fz,440.378
F,11403,Fz,483.775
F,12270,Fz,520.597
F,13077,Fz,562.412
F,13827,Fz,496.724
F,14390,Fz,402.675
F,14786,Fz,340.417
F,15110,Fz,70.099


F,134,Fx,-2.228
F,783,Fx,-10.12
F,1654,Fx,-10.384
F,2575,Fx,-52.89
F,3775,Fx,-150.426
F,5088,Fx,-201.005
F,6348,Fx,-248.466
F,7552,Fx,-318.72
F,8665,Fx,-390.177
F,9735,Fx,-455.107
F,10720,Fx,-524.391
F,11623,Fx,-556.806
F,12479,Fx,-578.108
F,13264,Fx,-622.58
F,13971,Fx,-547.865
F,14490,Fx,-443.549
F,14869,Fx,-382.154
F,15148,Fx,-83.879


F,134,Fy,29.403
F,783,Fy,133.564
F,1654,Fy,137.051
F,2575,Fy,698.056
F,3775,Fy,1985.37
F,5088,Fy,2652.921
F,6348,Fy,3279.322
F,7552,Fy,4206.554
F,8665,Fy,5149.664
F,9735,Fy,6006.631
F,10720,Fy,6921.068
F,11623,Fy,7348.887
F,12479,Fy,7630.036
F,13264,Fy,8216.994
F,13971,Fy,7230.882
F,14490,Fy,5854.082
F,14869,Fy,5043.773
F,15148,Fy,1107.053


F,134,Fz,1.286
F,783,Fz,5.843
F,1654,Fz,5.995
F,2575,Fz,30.536
F,3775,Fz,86.849
F,5088,Fz,116.05
F,6348,Fz,143.452
F,7552,Fz,184.013
F,8665,Fz,225.269
F,9735,Fz,262.756
F,10720,Fz,302.757
F,11623,Fz,321.472
F,12479,Fz,333.771
F,13264,Fz,359.447
F,13971,Fz,316.31
F,14490,Fz,256.083
F,14869,Fz,220.636
F,15148,Fz,48.427
