F,2,Fx,-24.446
F,583,Fx,-174.654
F,1453,Fx,-295.532
F,2317,Fx,466.428
F,3456,Fx,1849.138
F,4769,Fx,2009.451
F,6051,Fx,1925.509
F,7273,Fx,1903.367
F,8397,Fx,1876.782
F,9479,Fx,1818.968
F,10486,Fx,1758.296
F,11403,Fx,1654.243
F,12270,Fx,1537.483
F,13077,Fx,1422.658
F,13827,Fx,1070.783
F,14390,Fx,739.213
F,14786,Fx,559.336
F,15110,Fx,148.925


F,2,Fy,34.332
F,583,Fy,170.416
F,1453,Fy,201.311
F,2317,Fy,1442.917
F,3456,Fy,3659.388
F,4769,Fy,4590.084
F,6051,Fy,5272.275
F,7273,Fy,6190.038
F,8397,Fy,7233.439
F,9479,Fy,8529.712
F,10486,Fy,10020.074
F,11403,Fy,11005.575
F,12270,Fy,11841.298
F,13077,Fy,12794.988
F,13827,Fy,11311.848
F,14390,Fy,9187.419
F,14786,Fy,7826.939
F,15110,Fy,2504.378


F,2,Fz,-1.502
F,583,Fz,-7.455
F,1453,Fz,-8.806
F,2317,Fz,-63.119
F,3456,Fz,-160.077
F,4769,Fz,-200.79
F,6051,Fz,-230.632
F,7273,Fz,-270.779
F,8397,Fz,-316.422
F,9479,Fz,-373.127
F,10486,Fz,-438.321
F,11403,Fz,-481.432
F,12270,Fz,-517.99
F,13077,Fz,-559.708
F,13827,Fz,-494.829
F,14390,Fz,-401.897
F,14786,Fz,-342.384
F,15110,Fz,-109.552


F,134,Fx,-2.218
F,783,Fx,-10.076
F,1654,Fx,-10.338
F,2575,Fx,-52.533
F,3775,Fx,-149.398
F,5088,Fx,-199.728
F,6348,Fx,-246.926
F,7552,Fx,-316.553
F,8665,Fx,-387.361
F,9735,Fx,-451.724
F,10720,Fx,-520.386
F,11623,Fx,-552.678
F,12479,Fx,-573.975
F,13264,Fx,-618.194
F,13971,Fx,-544.342
F,14490,Fx,-441.22
F,14869,Fx,-381.893
F,15148,Fx,-116.771


F,134,Fy,29.276
F,783,Fy,132.98
F,1654,Fy,136.439
F,2575,Fy,693.35
F,3775,Fy,1971.804
F,5088,Fy,2636.072
F,6348,Fy,3258.998
F,7552,Fy,4177.953
F,8665,Fy,5112.501
F,9735,Fy,5961.985
F,10720,Fy,6868.203
F,11623,Fy,7294.401
F,12479,Fy,7575.49
F,13264,Fy,8159.097
F,13971,Fy,7184.382
F,14490,Fy,5823.346
F,14869,Fy,5040.33
F,15148,Fy,1541.179


F,134,Fz,-1.281
F,783,Fz,-5.817
F,1654,Fz,-5.968
F,2575,Fz,-30.33
F,3775,Fz,-86.255
F,5088,Fz,-115.313
F,6348,Fz,-142.563
F,7552,Fz,-182.762
F,8665,Fz,-223.643
F,9735,Fz,-260.803
F,10720,Fz,-300.445
F,11623,Fz,-319.089
F,12479,Fz,-331.385
F,13264,Fz,-356.914
F,13971,Fz,-314.276
F,14490,Fz,-254.738
F,14869,Fz,-220.486
F,15148,Fz,-67.418
