-56	0.161596
-55	0.155062
-54	0.148612
-53	0.1422
-52	0.135941
-51	0.129704
-50	0.123477
-49	0.117599
-48	0.110521
-47	0.102919
-46	0.0959157
-45	0.0890494
-34	0.0280903
-33	0.0186168
-32	0.0130789
-31	0.00560428
-30	0.000830409
-29	-0.00568151
-28	-0.00944147
-26	-0.0174462
-25	-0.020337
-24	-0.0226792
-23	-0.0252516
-22	-0.0274567
-21	-0.0316666
-20	-0.0328733
-19	-0.0334777
-18	-0.0477667
-7	-0.100708
-6	-0.101406
-5	-0.10063
-4	-0.101296
-3	-0.102033
-2	-0.10205
-1	-0.102735
0	-0.106528
1	-0.111979
2	-0.115337
3	-0.118126
4	-0.12048
5	-0.12241
6	-0.123823
7	-0.12464
8	-0.12515
9	-0.125179
10	-0.123534
11	-0.120648
12	-0.11928
13	-0.115956
14	-0.110912
15	-0.107992
16	-0.0968516
17	-0.0939688
18	-0.0980011
19	-0.104372
20	-0.108821
21	-0.113365
22	-0.121435
23	-0.125991
24	-0.131112
25	-0.140877
26	-0.146088
27	-0.15584
28	-0.165265
30	-0.182133
31	-0.19286
