Station 1
	719.0 1.01480788841 -1.47220357593 4.23 
	722.0 1.43835335534 -1.10847242071 4.23 
	721.0 1.31073466545 -1.24492654821 4.23 
	720.0 1.16891810362 -1.36656633327 4.23 
	639.0 -0.660996 -1.60769 4.23 
	686.0 -0.514373853782 -1.65735617074 4.23 
	717.0 0.677665437339 -1.6322129196 4.23 
	15452.0 -0.146144666667 0.608256666667 4.23 
	15453.0 -0.103240388889 0.792918888889 4.23 
	15454.0 -0.0603361111111 0.977581111111 4.23 
	15455.0 -0.0174318333333 1.16224333333 4.23 
	15456.0 0.0254724444444 1.34690555556 4.23 
	15457.0 0.0683767222222 1.53156777778 4.23 
	15451.0 -0.189048944444 0.423594444444 4.23 
	613.0 -1.82244696392 -0.485617639996 4.23 
	645.0 -0.829982336078 -1.53375712373 4.23 
	644.0 -0.992026798963 -1.44566106122 4.23 
	643.0 -1.1458005052 -1.34379805089 4.23 
	642.0 -1.29011204161 -1.22892522984 4.23 
	641.0 -1.4237744974 -1.10182033441 4.23 
	640.0 -1.54540050126 -0.963170153053 4.23 
	614.0 -1.74645434194 -0.654031058655 4.23 
	15449.0 -0.2748575 0.05427 4.23 
	15448.0 -0.317761777778 -0.130392222222 4.23 
	15447.0 -0.360666055556 -0.315054444444 4.23 
	716.0 0.498600432418 -1.68558923334 4.23 
	715.0 0.315102661943 -1.72083967822 4.23 
	714.0 0.129037972759 -1.73792457987 4.23 
	713.0 1.55002 -0.95868 4.23 
	688.0 -0.211968152266 -1.7225691955 4.23 
	687.0 -0.364515301044 -1.69620871372 4.23 
	685.0 -0.0578269 -1.73695 4.23 
	15441.0 -0.618091722222 -1.42302777778 4.23 
	15442.0 -0.575187444444 -1.23836555556 4.23 
	611.0 -1.65352 -0.813738 4.23 
	612.0 -1.87954309038 -0.309901298875 4.23 
	15443.0 -0.532283166667 -1.05370333333 4.23 
	15444.0 -0.489378888889 -0.869041111111 4.23 
	15445.0 -0.446474611111 -0.684378888889 4.23 
	15446.0 -0.403570333333 -0.499716666667 4.23 
	718.0 0.850400090058 -1.56097727308 4.23 
	15450.0 -0.231953222222 0.238932222222 4.23 
	996.0 -1.76354088018 0.779450129923 4.23 
	15334.0 0.347929047059 0.00944705882353 4.23 
	895.0 0.111281 1.71623 4.23 
	15326.0 -0.0127429058823 -1.54290588235 4.23 
	15327.0 0.0323410882353 -1.34886176471 4.23 
	15328.0 0.0774250823529 -1.15481764706 4.23 
	15329.0 0.122509076471 -0.960773529412 4.23 
	15330.0 0.167593070588 -0.766729411765 4.23 
	592.0 -1.93145087012 0.0571761072652 4.23 
	15331.0 0.212677064706 -0.572685294118 4.23 
	15333.0 0.302845052941 -0.184597058823 4.23 
	15335.0 0.393013041176 0.203491176471 4.23 
	15336.0 0.438097035294 0.397535294118 4.23 
	15337.0 0.483181029412 0.591579411765 4.23 
	15338.0 0.528265023529 0.785623529412 4.23 
	15339.0 0.573349017647 0.979667647059 4.23 
	15332.0 0.257761058823 -0.378641176471 4.23 
	15340.0 0.618433011765 1.17371176471 4.23 
	591.0 -1.92367775633 0.243620097147 4.23 
	896.0 0.564130147694 1.61739839285 4.23 
	971.0 -1.55466581948 1.08908315511 4.23 
	970.0 -1.42564508204 1.22354888821 4.23 
	969.0 -1.28273503946 1.34315251936 4.23 
	968.0 -1.66772 0.940943 4.23 
	929.0 -0.965812932379 1.53435911915 4.23 
	928.0 -0.795824986772 1.60538079054 4.23 
	590.0 -1.91627 -0.12883 4.23 
	927.0 -0.619920584676 1.66016964091 4.23 
	925.0 -0.25683652205 1.72079760001 4.23 
	924.0 -0.0726852739597 1.72643466016 4.23 
	923.0 -1.12819 1.44731 4.23 
	583.0 -1.89265 0.427618 4.23 
	898.0 0.264545197799 1.69452763365 4.23 
	897.0 0.415878276424 1.66193804601 4.23 
	926.0 -0.439747848885 1.69867992293 4.23 
	15341.0 0.663517005882 1.36775588235 4.23 
	805.0 1.81239304258 -0.233652437719 4.23 
	831.0 1.32264579484 1.14375275048 4.23 
	827.0 1.72040169814 0.517472389925 4.23 
	828.0 1.6467504844 0.689130310129 4.23 
	806.0 1.82213716986 -0.0391771023043 4.23 
	997.0 -1.8390996924 0.607566977611 4.23 
	804.0 1.80879 0.155104 4.23 
	829.0 1.55496388424 0.851817193964 4.23 
	830.0 1.44641482436 1.00383806142 4.23 
	826.0 1.77472180331 0.338759525458 4.23 
	832.0 1.18527053817 1.27033480118 4.23 
	833.0 1.03596136298 1.38260833923 4.23 
	834.0 0.876606961385 1.48008527294 4.23 
	785.0 1.7245106416 -0.612005397406 4.23 
	825.0 0.708601 1.5618 4.23 
	783.0 1.77954 -0.425576 4.23 
	784.0 1.64756328893 -0.790515684235 4.23 


Station 4
	15814.0 0.626491026667 0.891344 6.96 
	1461.0 -2.22764222155 0.300332222456 6.96 
	1595.0 1.35029336921 -1.20647935607 6.96 
	1596.0 1.49550589054 -1.07983948885 6.96 
	1654.0 1.83914 -0.460113 6.96 
	15815.0 0.669385013333 1.075962 6.96 
	1655.0 1.71535091939 -0.786377094778 6.96 
	1656.0 1.78801981236 -0.627341178932 6.96 
	1675.0 1.85325 0.0657515 6.96 
	1475.0 -1.86924 -0.363837 6.96 
	1476.0 -2.1052960788 -0.0535201014722 6.96 
	1460.0 -2.18891 0.122676 6.96 
	1676.0 1.86718262818 -0.285930964887 6.96 
	15813.0 0.58359704 0.706726 6.96 
	1594.0 1.18920724824 -1.31220893432 6.96 
	1591.0 0.645301322929 -1.5003066232 6.96 
	1592.0 0.833513087188 -1.45879658603 6.96 
	15914.0 0.00906082 1.02838533333 6.96 
	15913.0 -0.03323832 0.846328 6.96 
	15912.0 -0.07553746 0.664270666667 6.96 
	1589.0 0.261021467694 -1.52403713352 6.96 
	15911.0 -0.1178366 0.482213333333 6.96 
	15910.0 -0.16013574 0.300156 6.96 
	15909.0 -0.20243488 0.118098666667 6.96 
	15908.0 -0.24473402 -0.0639586666667 6.96 
	1593.0 1.0157937139 -1.39623861974 6.96 
	1590.0 0.453755800615 -1.52173867302 6.96 
	15906.0 -0.3293323 -0.428073333333 6.96 
	15905.0 -0.37163144 -0.610130666667 6.96 
	15904.0 -0.41393058 -0.792188 6.96 
	15903.0 -0.45622972 -0.974245333333 6.96 
	1500.0 -1.46694061463 -0.741930463275 6.96 
	15902.0 -0.49852886 -1.15630266667 6.96 
	15812.0 0.540703053333 0.522108 6.96 
	1453.0 -2.21361 0.481501 6.96 
