F,2,Fx,-21.998
F,583,Fx,-163.129
F,1453,Fx,-283.193
F,2317,Fx,592.111
F,3456,Fx,2212.726
F,4769,Fx,2509.199
F,6051,Fx,2521.838
F,7273,Fx,2612.145
F,8397,Fx,2704.869
F,9479,Fx,2781.413
F,10486,Fx,2868.946
F,11403,Fx,2863.872
F,12270,Fx,2824.71
F,13077,Fx,2790.658
F,13827,Fx,2257.312
F,14390,Fx,1682.757
F,14786,Fx,1337.484
F,15110,Fx,340.82


F,2,Fy,34.608
F,583,Fy,172.13
F,1453,Fy,204.153
F,2317,Fy,1477.833
F,3456,Fy,3780.778
F,4769,Fy,4807.152
F,6051,Fy,5597.709
F,7273,Fy,6640.173
F,8397,Fy,7810.08
F,9479,Fy,9226.516
F,10486,Fy,10836.221
F,11403,Fy,11887.186
F,12270,Fy,12752.347
F,13077,Fy,13733.168
F,13827,Fy,12086.949
F,14390,Fy,9767.588
F,14786,Fy,8246.921
F,15110,Fy,2435.415


F,2,Fz,3.028
F,583,Fz,15.059
F,1453,Fz,17.861
F,2317,Fz,129.294
F,3456,Fz,330.775
F,4769,Fz,420.571
F,6051,Fz,489.736
F,7273,Fz,580.94
F,8397,Fz,683.293
F,9479,Fz,807.216
F,10486,Fz,948.047
F,11403,Fz,1039.994
F,12270,Fz,1115.686
F,13077,Fz,1201.497
F,13827,Fz,1057.471
F,14390,Fz,854.553
F,14786,Fz,721.512
F,15110,Fz,213.071


F,134,Fx,0.0
F,783,Fx,0.0
F,1654,Fx,0.0
F,2575,Fx,0.0
F,3775,Fx,0.0
F,5088,Fx,0.0
F,6348,Fx,0.0
F,7552,Fx,0.0
F,8665,Fx,0.0
F,9735,Fx,0.0
F,10720,Fx,0.0
F,11623,Fx,0.0
F,12479,Fx,0.0
F,13264,Fx,0.0
F,13971,Fx,0.0
F,14490,Fx,0.0
F,14869,Fx,0.0
F,15148,Fx,0.0


F,134,Fy,29.516
F,783,Fy,134.373
F,1654,Fy,138.607
F,2575,Fy,709.699
F,3775,Fy,2023.088
F,5088,Fy,2729.54
F,6348,Fy,3406.643
F,7552,Fy,4378.693
F,8665,Fy,5365.82
F,9735,Fy,6254.342
F,10720,Fy,7195.228
F,11623,Fy,7666.98
F,12479,Fy,7982.566
F,13264,Fy,8577.004
F,13971,Fy,7529.366
F,14490,Fy,6082.241
F,14869,Fy,5232.573
F,15148,Fy,1525.995


F,134,Fz,2.582
F,783,Fz,11.756
F,1654,Fz,12.127
F,2575,Fz,62.091
F,3775,Fz,176.997
F,5088,Fz,238.804
F,6348,Fz,298.043
F,7552,Fz,383.086
F,8665,Fz,469.448
F,9735,Fz,547.184
F,10720,Fz,629.501
F,11623,Fz,670.774
F,12479,Fz,698.384
F,13264,Fz,750.391
F,13971,Fz,658.734
F,14490,Fz,532.127
F,14869,Fz,457.791
F,15148,Fz,133.507
