F,2,Fx,-19.226
F,583,Fx,-148.62
F,1453,Fx,-264.501
F,2317,Fx,677.161
F,3456,Fx,2358.049
F,4769,Fx,2618.362
F,6051,Fx,2607.528
F,7273,Fx,2694.114
F,8397,Fx,2794.977
F,9479,Fx,2901.967
F,10486,Fx,3035.293
F,11403,Fx,3058.705
F,12270,Fx,3052.362
F,13077,Fx,3065.916
F,13827,Fx,2530.311
F,14390,Fx,1930.167
F,14786,Fx,1578.429
F,15110,Fx,477.587


F,2,Fy,34.254
F,583,Fy,169.877
F,1453,Fy,200.303
F,2317,Fy,1429.334
F,3456,Fy,3603.471
F,4769,Fy,4479.839
F,6051,Fy,5101.018
F,7273,Fy,5949.846
F,8397,Fy,6917.486
F,9479,Fy,8129.76
F,10486,Fy,9536.251
F,11403,Fy,10475.733
F,12270,Fy,11282.85
F,13077,Fy,12199.443
F,13827,Fy,10794.072
F,14390,Fy,8771.226
F,14786,Fy,7476.776
F,15110,Fy,2394.268


F,2,Fz,-1.498
F,583,Fz,-7.431
F,1453,Fz,-8.762
F,2317,Fz,-62.525
F,3456,Fz,-157.631
F,4769,Fz,-195.968
F,6051,Fz,-223.141
F,7273,Fz,-260.272
F,8397,Fz,-302.601
F,9479,Fz,-355.631
F,10486,Fz,-417.157
F,11403,Fz,-458.254
F,12270,Fz,-493.561
F,13077,Fz,-533.656
F,13827,Fz,-472.179
F,14390,Fz,-383.691
F,14786,Fz,-327.067
F,15110,Fz,-104.736


F,134,Fx,2.213
F,783,Fx,10.039
F,1654,Fx,10.272
F,2575,Fx,52.053
F,3775,Fx,147.634
F,5088,Fx,196.264
F,6348,Fx,241.365
F,7552,Fx,308.881
F,8665,Fx,377.463
F,9735,Fx,439.754
F,10720,Fx,506.485
F,11623,Fx,536.626
F,12479,Fx,556.125
F,13264,Fx,599.287
F,13971,Fx,528.002
F,14490,Fx,428.145
F,14869,Fx,370.86
F,15148,Fx,113.403


F,134,Fy,29.203
F,783,Fy,132.499
F,1654,Fy,135.57
F,2575,Fy,687.004
F,3775,Fy,1948.516
F,5088,Fy,2590.347
F,6348,Fy,3185.606
F,7552,Fy,4076.695
F,8665,Fy,4981.869
F,9735,Fy,5804.001
F,10720,Fy,6684.735
F,11623,Fy,7082.548
F,12479,Fy,7339.902
F,13264,Fy,7909.565
F,13971,Fy,6968.719
F,14490,Fy,5650.775
F,14869,Fy,4894.716
F,15148,Fy,1496.732


F,134,Fz,-1.277
F,783,Fz,-5.796
F,1654,Fz,-5.93
F,2575,Fz,-30.053
F,3775,Fz,-85.237
F,5088,Fz,-113.313
F,6348,Fz,-139.352
F,7552,Fz,-178.332
F,8665,Fz,-217.929
F,9735,Fz,-253.892
F,10720,Fz,-292.419
F,11623,Fz,-309.821
F,12479,Fz,-321.079
F,13264,Fz,-345.999
F,13971,Fz,-304.842
F,14490,Fz,-247.189
F,14869,Fz,-214.116
F,15148,Fz,-65.474
